time [s]	total_relief [m]	mean incision[m/s]	mean diffusion [m/s]	energy expenditure [J/s]
3.984000000000000000e+04	1.172826156674170034e-01	2.482487480872387457e-06	-7.514456070420178583e-09	1.768106107281059011e-03
3.990000000000000000e+04	1.174156815539098980e-01	2.485255363986745230e-06	-7.526985732110142791e-09	1.768614503438385114e-03
3.996000000000000000e+04	1.175488715112399940e-01	2.488039245254382732e-06	-7.539482666353147009e-09	1.769133621387634697e-03
4.002000000000000000e+04	1.176821889646674363e-01	2.490726320694363207e-06	-7.551935581268010015e-09	1.769648423885669588e-03
4.008000000000000000e+04	1.178156296772399914e-01	2.493648606143906733e-06	-7.564358961289099819e-09	1.770159060393938864e-03
4.014000000000000000e+04	1.179491936108747613e-01	2.496365870697479969e-06	-7.576790587881574108e-09	1.770620118527474387e-03
4.020000000000000000e+04	1.180828687283122930e-01	2.499268371146705344e-06	-7.589195545172500783e-09	1.771091861350305345e-03
4.026000000000000000e+04	1.182166708336277322e-01	2.502146696759397358e-06	-7.601550231746751580e-09	1.771589258020061543e-03
4.032000000000000000e+04	1.183506026590090965e-01	2.505224151089962316e-06	-7.613818529495116194e-09	1.772066763005813138e-03
4.038000000000000000e+04	1.184846521846825568e-01	2.507871219841971976e-06	-7.626061206447513464e-09	1.772525718041140490e-03
4.044000000000000000e+04	1.186188195305637599e-01	2.510586818744275551e-06	-7.638216268893153186e-09	1.773009781655300685e-03
4.050000000000000000e+04	1.187531158008298809e-01	2.513165873099812360e-06	-7.650277506178507922e-09	1.773489635721128138e-03
4.056000000000000000e+04	1.188875322187427086e-01	2.515831803616038564e-06	-7.662368384493529328e-09	1.773979949830433453e-03
4.062000000000000000e+04	1.190220726487376673e-01	2.518565824265530878e-06	-7.674469026400879139e-09	1.774421289715472951e-03
4.068000000000000000e+04	1.191567206228722753e-01	2.521402290605929421e-06	-7.686495057860861094e-09	1.774858654489295260e-03
4.074000000000000000e+04	1.192914879726733463e-01	2.524056382040280720e-06	-7.698488276038821621e-09	1.775321743302780064e-03
4.080000000000000000e+04	1.194263811268401754e-01	2.526765464525539233e-06	-7.710459062603991676e-09	1.775780717737763560e-03
4.086000000000000000e+04	1.195613914275171219e-01	2.529271410359042783e-06	-7.722402123686821810e-09	1.776235492965120471e-03
4.092000000000000000e+04	1.196965185536265075e-01	2.531719145111888536e-06	-7.734338484829175379e-09	1.776686382513933916e-03
4.098000000000000000e+04	1.198317616143016462e-01	2.534552671086418320e-06	-7.746232171918412566e-09	1.777044524950632419e-03
4.104000000000000000e+04	1.199670963712844707e-01	2.537148042600194651e-06	-7.758320466148116814e-09	1.777472203180303738e-03
4.110000000000000000e+04	1.201025658916477223e-01	2.539688468758742575e-06	-7.770181772425932107e-09	1.777895821896073592e-03
4.116000000000000000e+04	1.202381475914907766e-01	2.542414029593361790e-06	-7.782022355117382121e-09	1.778300942948686601e-03
4.122000000000000000e+04	1.203738380556588633e-01	2.545158693473559370e-06	-7.793864752356310904e-09	1.778716445817086220e-03
4.128000000000000000e+04	1.205096439381903861e-01	2.547656018644822140e-06	-7.805737548417542708e-09	1.779127694765744640e-03
4.134000000000000000e+04	1.206455599573926091e-01	2.550233695820433250e-06	-7.817592259258803804e-09	1.779534526346808520e-03
4.140000000000000000e+04	1.207815853028242625e-01	2.552639599522515667e-06	-7.829464858371129284e-09	1.779933425431523596e-03
4.146000000000000000e+04	1.209177148833747162e-01	2.555324609370192922e-06	-7.841387596230121059e-09	1.780288443229620854e-03
4.152000000000000000e+04	1.210539288497955446e-01	2.557700034889965240e-06	-7.853336704246805521e-09	1.780698943110862889e-03
4.158000000000000000e+04	1.211902678811133255e-01	2.560368530378425586e-06	-7.865390124448816788e-09	1.781120400586253590e-03
4.164000000000000000e+04	1.213267163652605451e-01	2.562733515955141210e-06	-7.877485653007407144e-09	1.781523079502198145e-03
4.170000000000000000e+04	1.214632659454502328e-01	2.565370087033331646e-06	-7.889760279618219611e-09	1.781906887922246347e-03
4.176000000000000000e+04	1.215999151122078709e-01	2.567945041683583779e-06	-7.902112837327102291e-09	1.782256212712786479e-03
4.182000000000000000e+04	1.217366582782059142e-01	2.571524243488259675e-06	-7.914492379783118918e-09	1.782617261027721802e-03
4.188000000000000000e+04	1.218735057329510679e-01	2.573737408713716087e-06	-7.926812972201034185e-09	1.783002648350444624e-03
4.194000000000000000e+04	1.220104592270413457e-01	2.576023940363318695e-06	-7.939163355946896671e-09	1.783384601239452593e-03
4.200000000000000000e+04	1.221475093248323984e-01	2.578221518554852812e-06	-7.951629838906814112e-09	1.783763006427618262e-03
4.206000000000000000e+04	1.222846547669905332e-01	2.580668386691419450e-06	-7.964163255929289497e-09	1.784108043818882078e-03
4.212000000000000000e+04	1.224218859822840538e-01	2.583047087588031772e-06	-7.976856364318659122e-09	1.784463967596375657e-03
4.218000000000000000e+04	1.225592133736159717e-01	2.585158202220648733e-06	-7.989649700445317562e-09	1.784816336685027130e-03
4.224000000000000000e+04	1.226966307309531878e-01	2.587675329093114746e-06	-8.002520920906864320e-09	1.785179886825383330e-03
4.230000000000000000e+04	1.228341405795851521e-01	2.589835792567858925e-06	-8.015606268642068380e-09	1.785540213480260770e-03
4.236000000000000000e+04	1.229717370272682825e-01	2.592326503964725892e-06	-8.028841934305821545e-09	1.785882173247201228e-03
4.242000000000000000e+04	1.231094146182622195e-01	2.594453433121313178e-06	-8.042182323950722170e-09	1.786235281455949642e-03
4.248000000000000000e+04	1.232471794773914581e-01	2.596735129844058071e-06	-8.055631303185913660e-09	1.786570026781708273e-03
4.254000000000000000e+04	1.233850215717813836e-01	2.599008591248236083e-06	-8.069199432291298108e-09	1.786916290130121905e-03
4.260000000000000000e+04	1.235229472985731464e-01	2.601184565719491800e-06	-8.082811165777352336e-09	1.787259024068802750e-03
4.266000000000000000e+04	1.236609504039827001e-01	2.603319822693082416e-06	-8.096400629443850072e-09	1.787598378975086607e-03
4.272000000000000000e+04	1.237990292467420622e-01	2.605477905259821512e-06	-8.109989066997354048e-09	1.787919405114904957e-03
4.278000000000000000e+04	1.239371778921826012e-01	2.607509033262393939e-06	-8.123312257248577542e-09	1.788252092474465309e-03
4.284000000000000000e+04	1.240754023489027968e-01	2.609693331612598187e-06	-8.136810468672916065e-09	1.788581624778162824e-03
4.290000000000000000e+04	1.242136963009525530e-01	2.611866749541478848e-06	-8.150470997307235720e-09	1.788892752774130400e-03
4.296000000000000000e+04	1.243520540621405601e-01	2.613975807628544923e-06	-8.164187723402626772e-09	1.789215518212643402e-03
4.302000000000000000e+04	1.244904814762993750e-01	2.615895721455804795e-06	-8.177951521441196390e-09	1.789535007724024846e-03
4.308000000000000000e+04	1.246289721465003719e-01	2.617925894727184216e-06	-8.191774560478589930e-09	1.789851513128482051e-03
4.314000000000000000e+04	1.247675242061518641e-01	2.620142165007380701e-06	-8.205767155466608581e-09	1.790134838969292558e-03
4.320000000000000000e+04	1.249061275959506279e-01	2.622329455055155065e-06	-8.219727143280131971e-09	1.790414412869596739e-03
4.326000000000000000e+04	1.250447882759018470e-01	2.624225450302539416e-06	-8.233924623167871729e-09	1.790720925082060636e-03
4.332000000000000000e+04	1.251835114036054242e-01	2.626036017297158672e-06	-8.248265575673393188e-09	1.791039131289503053e-03
4.338000000000000000e+04	1.253222905956164479e-01	2.628201553092917514e-06	-8.262456727672127780e-09	1.791325273134875256e-03
4.344000000000000000e+04	1.254611120870299246e-01	2.630372587048077619e-06	-8.276628811712726324e-09	1.791607597457802814e-03
4.350000000000000000e+04	1.255999818269978030e-01	2.632517855471411388e-06	-8.290778821653150130e-09	1.791856978003293892e-03
4.356000000000000000e+04	1.257388891666680331e-01	2.634478626997825255e-06	-8.305072162377601062e-09	1.792103026072167397e-03
4.362000000000000000e+04	1.258778400066666581e-01	2.636385521433512908e-06	-8.319382551871026561e-09	1.792390657626296777e-03
4.368000000000000000e+04	1.260168432433125818e-01	2.638499218619084673e-06	-8.333700502857742786e-09	1.792600134294467353e-03
4.374000000000000000e+04	1.261558647651206677e-01	2.640449238434370193e-06	-8.348498252708274244e-09	1.792911035661004212e-03
4.380000000000000000e+04	1.262949505626554669e-01	2.642426270246106376e-06	-8.363255626742308079e-09	1.793159233966746050e-03
4.386000000000000000e+04	1.264340527006217185e-01	2.644638673320865874e-06	-8.377994503105097595e-09	1.793419267609696862e-03
4.392000000000000000e+04	1.265731907431485725e-01	2.646568255819966787e-06	-8.392817984110043405e-09	1.793630746798055087e-03
4.398000000000000000e+04	1.267123450339321389e-01	2.648400452973346600e-06	-8.407384213827500676e-09	1.793914227736864058e-03
4.404000000000000000e+04	1.268515453494820366e-01	2.650355294244923282e-06	-8.421944459067481648e-09	1.794164738782318960e-03
4.410000000000000000e+04	1.269907601443905076e-01	2.652394038968710057e-06	-8.436503078359626858e-09	1.794412676041524197e-03
4.416000000000000000e+04	1.271299962591783128e-01	2.654229620713241780e-06	-8.451096297817816444e-09	1.794657850936484970e-03
4.422000000000000000e+04	1.272692503390975838e-01	2.655943945740771302e-06	-8.465676516615245049e-09	1.794914514058495959e-03
4.428000000000000000e+04	1.274085238205561466e-01	2.658113269428489586e-06	-8.480242778501425471e-09	1.795168771866350330e-03
4.434000000000000000e+04	1.275478099448721647e-01	2.659643446140364124e-06	-8.494769678224773462e-09	1.795419659432428289e-03
4.440000000000000000e+04	1.276871062559840619e-01	2.661195318542119076e-06	-8.509320497313351999e-09	1.795668163167496922e-03
4.446000000000000000e+04	1.278264099988460079e-01	2.662900079286960281e-06	-8.523888620747047981e-09	1.795899236948307002e-03
4.452000000000000000e+04	1.279657145450349698e-01	2.664590508010982367e-06	-8.538419773850132405e-09	1.796127610058802313e-03
4.458000000000000000e+04	1.281050212341314498e-01	2.666535409125732958e-06	-8.552928627783002570e-09	1.796338386773888279e-03
4.464000000000000000e+04	1.282443231732883493e-01	2.668510609894686382e-06	-8.567902624576108156e-09	1.796575981749189664e-03
4.470000000000000000e+04	1.283836295589933507e-01	2.671472554857952822e-06	-8.582892508456155208e-09	1.796766423890427304e-03
4.476000000000000000e+04	1.285229174585401368e-01	2.673046961814238437e-06	-8.597813712218612856e-09	1.796981524006240104e-03
4.482000000000000000e+04	1.286622046306321598e-01	2.674941452629762242e-06	-8.612654775826983230e-09	1.797209184030031798e-03
4.488000000000000000e+04	1.288014832353015504e-01	2.676744318531848777e-06	-8.627475101291827153e-09	1.797403697952617294e-03
4.494000000000000000e+04	1.289407391294118965e-01	2.678368014504689193e-06	-8.642267348653767442e-09	1.797625606334926672e-03
4.500000000000000000e+04	1.290799855325781564e-01	2.679872567136341886e-06	-8.657079823364884370e-09	1.797844986155080604e-03
4.506000000000000000e+04	1.292192109370586262e-01	2.681497703923051086e-06	-8.671997537508373217e-09	1.798032092255386245e-03
4.512000000000000000e+04	1.293584051633452914e-01	2.683135699794261305e-06	-8.686852712155521336e-09	1.798246596368377297e-03
4.518000000000000000e+04	1.294975811789605968e-01	2.684951570609476623e-06	-8.701780833744982353e-09	1.798458549754120006e-03
4.524000000000000000e+04	1.296367274860554530e-01	2.686477659066662747e-06	-8.716655389213871436e-09	1.798652199742642975e-03
4.530000000000000000e+04	1.297758377745353020e-01	2.688211579267364804e-06	-8.731514414334332702e-09	1.798868954041902462e-03
4.536000000000000000e+04	1.299149169727930042e-01	2.689760036182450411e-06	-8.746346467859353651e-09	1.799073005261283154e-03
4.542000000000000000e+04	1.300539578413286157e-01	2.691135169485101639e-06	-8.761141566747362842e-09	1.799274643968178490e-03
4.548000000000000000e+04	1.301929576790360199e-01	2.692867250283710803e-06	-8.775969866984659779e-09	1.799473874915480127e-03
4.554000000000000000e+04	1.303319134402318724e-01	2.694323237845572760e-06	-8.790798352013227094e-09	1.799656066512221250e-03
4.560000000000000000e+04	1.304708182196515354e-01	2.695748617805019208e-06	-8.805706530865401149e-09	1.799850594555689595e-03
4.566000000000000000e+04	1.306096770127508078e-01	2.697350956144586165e-06	-8.820945785501763175e-09	1.800008393337809232e-03
4.572000000000000000e+04	1.307484707451469219e-01	2.698674888021290657e-06	-8.836100586616443824e-09	1.800183142437491611e-03
4.578000000000000000e+04	1.308872014753435509e-01	2.700006010954387147e-06	-8.851171825109282049e-09	1.800370884977589613e-03
4.584000000000000000e+04	1.310258799138134533e-01	2.701390562187635955e-06	-8.866187442451451630e-09	1.800556550032119492e-03
4.590000000000000000e+04	1.311644979308959902e-01	2.702850842297677629e-06	-8.881202337838518723e-09	1.800740055234868872e-03
4.596000000000000000e+04	1.313030524792124787e-01	2.704408313777292784e-06	-8.896168815619760622e-09	1.800925346979215420e-03
4.602000000000000000e+04	1.314415440522232470e-01	2.705817503116667843e-06	-8.911578035664780642e-09	1.801089136227934174e-03
4.608000000000000000e+04	1.315799574254125359e-01	2.707136239109607065e-06	-8.926878061240571705e-09	1.801250752913641923e-03
4.614000000000000000e+04	1.317182977059154769e-01	2.708525014564606633e-06	-8.942153168921107952e-09	1.801395673601109476e-03
4.620000000000000000e+04	1.318565572372592531e-01	2.709891918707154983e-06	-8.957312830655097629e-09	1.801553038874426039e-03
4.626000000000000000e+04	1.319947409236021107e-01	2.711413662835829455e-06	-8.972377157813266318e-09	1.801723283912057575e-03
4.632000000000000000e+04	1.321328451701790641e-01	2.712871132667986483e-06	-8.987567743558315595e-09	1.801891157302668196e-03
4.638000000000000000e+04	1.322708629816623238e-01	2.714446526384129238e-06	-9.002683043178217001e-09	1.802026732831603752e-03
4.644000000000000000e+04	1.324087834882679837e-01	2.715713671110301304e-06	-9.017767641519990497e-09	1.802160212841252352e-03
4.650000000000000000e+04	1.325466116437893915e-01	2.717226950716302028e-06	-9.032788685347548645e-09	1.802321324414553338e-03
4.656000000000000000e+04	1.326843517109160264e-01	2.718414185682177242e-06	-9.047778488937369096e-09	1.802465073385883364e-03
4.662000000000000000e+04	1.328219885542331336e-01	2.719692453713311883e-06	-9.062378805608753066e-09	1.802621764224757606e-03
4.668000000000000000e+04	1.329595274526423343e-01	2.720933182320795890e-06	-9.076939316383855211e-09	1.802776722654148836e-03
4.674000000000000000e+04	1.330969608518046132e-01	2.722339492999936232e-06	-9.091525831208471346e-09	1.802944693982054883e-03
4.680000000000000000e+04	1.332342898215448102e-01	2.723464970466775332e-06	-9.106086663141364730e-09	1.803095522443792656e-03
4.686000000000000000e+04	1.333715031473398371e-01	2.724822253407243155e-06	-9.120738176217417871e-09	1.803214216275050201e-03
4.692000000000000000e+04	1.335085941536325871e-01	2.726043611438193166e-06	-9.135345057185093014e-09	1.803329869644368670e-03
4.698000000000000000e+04	1.336455676006736148e-01	2.727515812690725202e-06	-9.149926738385993624e-09	1.803474914180931915e-03
4.704000000000000000e+04	1.337824278379417531e-01	2.728891031855925953e-06	-9.164489928482982560e-09	1.803587639061540390e-03
4.710000000000000000e+04	1.339191558173676577e-01	2.730253204475747498e-06	-9.179057490193066569e-09	1.803683728307664113e-03
4.716000000000000000e+04	1.340557530743160808e-01	2.731612255272912653e-06	-9.193579711885410307e-09	1.803836850880266920e-03
4.722000000000000000e+04	1.341922357335371963e-01	2.732790244417791047e-06	-9.208090350630373150e-09	1.803958151898682038e-03
4.728000000000000000e+04	1.343285763872018590e-01	2.734103291394816858e-06	-9.222559681317318076e-09	1.804062600012253798e-03
4.734000000000000000e+04	1.344647770620021054e-01	2.735151788754187659e-06	-9.236912655062278886e-09	1.804180059421975216e-03
4.740000000000000000e+04	1.346008419941126799e-01	2.736335312152973030e-06	-9.251225118959426526e-09	1.804281272358157972e-03
4.746000000000000000e+04	1.347367599825320672e-01	2.737468574079056314e-06	-9.265998419959619572e-09	1.804394824913774188e-03
4.752000000000000000e+04	1.348725361809472445e-01	2.738681565210371296e-06	-9.280680455473596789e-09	1.804521773709364275e-03
4.758000000000000000e+04	1.350081670484574448e-01	2.739945483930295591e-06	-9.295345525705439046e-09	1.804617471849305835e-03
